"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"306108017","Diabetes mellitus during pregnancy - baby delivered","L180100","199225007","CPRD_AURUM"
"306110015","Diabetes mellitus during pregnancy - baby not yet delivered","L180300","199227004","CPRD_AURUM"
"887971000006115","Preg.+ diabetes mellitus","L180.99","199223000","CPRD_AURUM"
"616191000006112","Diabetes mellitus during pregnancy/childbirth/puerperium","L180.00","199223000","CPRD_AURUM"
"616211000006113","Diabetes mellitus in pregnancy/childbirth/puerperium NOS","L180z00","199223000","CPRD_AURUM"
"622051000000118","[V]Personal history of gestational diabetes mellitus","ZV13F00","472971004","CPRD_AURUM"
"801901000006119","Gestational diabetes mellitus","L180811","11687002","CPRD_AURUM"
"5587071000006119","Diabetes mellitus in neonate small for gestational age","","276560009","CPRD_AURUM"
"8016611000006112","Gestational diabetes, delivered","","40791000119105","CPRD_AURUM"
"8016621000006116","Gestational diabetes mellitus complicating pregnancy","","40801000119106","CPRD_AURUM"
"8016601000006114","Postpartum gestational diabetes mellitus","","40791000119105","CPRD_AURUM"
"3719631000006112","Gestational diabetes mellitus, class A>1<","","75022004","CPRD_AURUM"
"2686061000006119","GDM","","11687002","CPRD_AURUM"
"7480721000006111","H/O gestational diabetes mellitus","","472971004","CPRD_AURUM"
"2686071000006114","Gestational diabetes","","11687002","CPRD_AURUM"
"5110001000006118","Pregnancy and type 2 diabetes mellitus","","237627000","CPRD_AURUM"
"1220321013","Diabetes mellitus arising in pregnancy","L180800","11687002","CPRD_AURUM"
"3719641000006119","GDM, class A>1<","","75022004","CPRD_AURUM"
"3258011000006118","GDM, class A>2<","","46894009","CPRD_AURUM"
"3258001000006116","Gestational diabetes mellitus, class A>2<","","46894009","CPRD_AURUM"
"2686101000006116","GDM - Gestational diabetes mellitus","","11687002","CPRD_AURUM"
"2686081000006112","Maternal gestational diabetes mellitus","","11687002","CPRD_AURUM"
"616151000006118","Diabetes mellitus - unspec whether in pregnancy/puerperium","L180000","199223000","CPRD_AURUM"
"3748251000006115","Diabetes mellitus in mother complicating pregnancy, childbirth AND/OR puerperium","","76751001","CPRD_AURUM"
"8016631000006118","Gestational DM antepartum","","40801000119106","CPRD_AURUM"
"20191016","Gestational diabetes mellitus","L180900","11687002","CPRD_AURUM"
"7812871000006112","Maternal history of gestational diabetes","","721151003","CPRD_AURUM"
"7217901000006119","Dietary education for gestational diabetes","","439051004","CPRD_AURUM"
"8264221000006117","Management of gestational diabetes mellitus","","816261000000105","CPRD_AURUM"
"7567351000006110","Diabetes in pregnancy clinic","","702849009","CPRD_AURUM"
